,ds,yhat,yhat_lower,yhat_upper
58,2008-02-07,8.615854952297672,7.47376274572514,9.878869676925833
59,2008-02-08,8.550431559220648,7.277361243061653,9.679604411623057
60,2008-02-09,8.236047081942973,6.905686623638487,9.541155275338431
61,2008-02-10,8.520323183291753,7.3255563662177385,9.702903815115919
62,2008-02-11,8.74586157680078,7.591770464481715,10.035700842906783
63,2008-02-12,8.4328083780406,7.2792115489814835,9.703969486315398
64,2008-02-13,8.165046884693124,6.775118301353383,9.415958518006535
65,2008-02-14,8.077832748643555,6.776232230993996,9.330269979507909
66,2008-02-15,7.999689101066067,6.786683932169859,9.17678312712121
67,2008-02-16,7.678442240535268,6.440482420640278,8.95215482719944
68,2008-02-17,7.961994652356162,6.716730141428256,9.098800488473548
69,2008-02-18,8.193111108951273,6.986453004746882,9.539806813223855
70,2008-02-19,7.8919751143644685,6.475856024701115,9.10197551928847
71,2008-02-20,7.642376779704678,6.457468151401017,8.95268707256434
72,2008-02-21,7.579346298072546,6.329470313012986,8.710560256017889
73,2008-02-22,7.531050700123015,6.227425893621707,8.84167758561244
74,2008-02-23,7.244834530747179,5.90907162860417,8.46782598773071
75,2008-02-24,7.568001153589568,6.375711030288148,8.888766493346836
76,2008-02-25,7.842610280276509,6.5582894868388015,9.04800998261727
77,2008-02-26,7.588048745947594,6.365528005883613,8.765160708060579
78,2008-02-27,7.387235293515532,6.142984879932937,8.631780598557663
79,2008-02-29,7.376367512819152,6.046596064493945,8.54157398107253
80,2008-03-02,7.511174286743744,6.274550900629999,8.762610791987976
81,2008-03-05,7.456032085763452,6.2820268604833505,8.667872198376346
82,2008-03-06,7.476046547725548,6.342471365890293,8.772551191716266
83,2008-03-07,7.505587407875311,6.239521525023493,8.83164053709588
84,2008-03-08,7.290557313102618,5.991955342501232,8.570195481073439
85,2008-03-09,7.676966009567679,6.470530901362456,8.862030624282134
86,2008-03-10,8.00575871635437,6.915129594949015,9.309464216254812
87,2008-03-11,7.795413614396584,6.613370854039568,9.171519393944584
88,2008-03-12,7.628168492403587,6.390260178263391,8.773519523306827
89,2008-03-13,7.637689720164798,6.31400784911205,8.930603764289497
90,2008-03-14,7.651000306386162,6.47628906911312,8.811539385760566
91,2008-03-15,7.4145468571792295,5.991026899356568,8.665784115873597
92,2008-03-16,7.775001440093949,6.668157532952872,8.99592640885436
93,2008-03-17,8.0740733910308,6.821783952945472,9.363548914848373
94,2008-03-18,7.831087684077922,6.661080828641395,9.077977557155076
95,2008-03-19,7.629190397424564,6.501752209685649,8.809181477477791
96,2008-03-20,7.602994987291751,6.423136872143333,8.76798601922554
97,2008-03-21,7.580486716631011,6.333388291779239,8.80482811191683
98,2008-03-22,7.309065664101871,6.226772350040968,8.494811725364949
99,2008-03-23,7.636324938406727,6.392946415376619,8.831067702299707
100,2008-03-24,7.9048397471425105,6.725132015449306,9.186361797183967
101,2008-03-25,7.634724527822901,6.3574648392729625,8.860830911237104
102,2008-03-26,7.409819219326596,6.07050413990046,8.637158354814748
103,2008-03-27,7.36531888107477,6.073330367409341,8.618647729373787
104,2008-03-28,7.32966442654842,6.15402889200349,8.559831063101814
105,2008-03-29,7.050575242266699,5.7716091114219905,8.34045570025957
106,2008-03-30,7.375820571975869,6.202690045697379,8.555753575940733
107,2008-03-31,7.648005474773896,6.520004076852742,8.887866717187643
108,2008-04-01,7.387128624909093,6.141037095320799,8.647497946478918
109,2008-04-02,7.1767729907530065,5.939968148963001,8.499242590549802
110,2008-04-03,7.151743460155552,5.96282592450895,8.311947557480467
111,2008-04-04,7.1399689435532565,5.879867938224742,8.310315837302038
112,2008-04-05,6.88854940230211,5.605809913711928,8.04241431653978
113,2008-04-06,7.244544279190901,5.9753217312615785,8.505156197692004
114,2008-04-07,7.549777669212927,6.213747621862929,8.779685588569091
115,2008-04-08,7.3234169730025025,6.076806243476588,8.618540124983058
116,2008-04-09,7.148185505017936,5.941436005626499,8.308504049131166
117,2008-04-10,7.158022533850146,5.830197285384146,8.480188874319623
118,2008-04-11,7.180007687932291,5.968508312164784,8.498267661632106
119,2008-04-12,6.960429584244254,5.803107664883691,8.15456290654946
120,2008-04-13,7.345594591251195,6.224641352705087,8.605278144102492
121,2008-04-14,7.676650537946371,6.4724778976262565,8.794167991483356
122,2008-04-15,7.472181638778271,6.294750199348915,8.687422869327493
123,2008-04-16,7.314434699993682,6.034319409749274,8.497748920349476
124,2008-04-17,7.3369897549243515,6.214513512098066,8.524975836971151
125,2008-04-18,7.366691816715293,6.1765914269149285,8.496358573794229
126,2008-04-19,7.149723452318063,5.9499505512027095,8.324042475899208
127,2008-04-20,7.532414029642453,6.344256092102692,8.80605187615436
128,2008-04-21,7.856060485514714,6.578838014080055,9.045956252213191
129,2008-04-22,7.639516013158718,6.463507535091415,8.913739874167
130,2008-04-23,7.465406952364182,6.335674252093786,8.766852619940522
131,2008-04-24,7.467791329122525,6.172119432682204,8.68668031888051
132,2008-04-25,7.474076105021868,6.182223157287279,8.633704086828864
133,2008-04-26,7.231073273305655,6.0316208922199195,8.501092659617429
134,2008-04-27,7.585791135169114,6.313404463149579,8.811914713936638
135,2008-04-28,7.880236120149481,6.66303734150656,8.919181516624208
136,2008-04-29,7.633982085252029,6.42874885363139,8.767251045783237
137,2008-04-30,7.43036791636636,6.126606117092352,8.64137924962779
138,2008-05-01,7.404137408329414,6.065818886981836,8.644096199418318
139,2008-05-02,7.383338987999772,6.041778441663643,8.711111955338275
140,2008-05-03,7.1153658818767145,5.868189643934594,8.344441515990903
141,2008-05-04,7.447733474430757,6.125062167193076,8.595866211998361
142,2008-05-05,7.722869570577039,6.490139668681503,8.940269729052666
143,2008-05-06,7.46067477439483,6.293598207923881,8.81097230695855
144,2008-05-07,7.244714006078015,6.041934242557498,8.657869355478109
145,2008-05-08,7.209853248344992,5.903333750791645,8.536459717012319
146,2008-05-09,7.184159115787324,5.880673280988446,8.343254749100927
147,2008-05-10,6.914941792490585,5.638637317249154,8.06677174874563
148,2008-05-11,7.249537945332797,5.882655369943558,8.508880769681637
149,2008-05-12,7.530109110286579,6.399118625158121,8.716126007202176
150,2008-05-13,7.276212477643496,6.143769887110805,8.450925388175829
151,2008-05-14,7.071004751274103,5.760673864327236,8.29912605625467
152,2008-05-15,7.048892776376965,5.875443227962642,8.330217511827932
153,2008-05-16,7.037448094894728,5.804427938399226,8.326687706566808
154,2008-05-17,6.78346551520298,5.540235891810164,7.974090543452089
155,2008-05-18,7.133761834108155,5.900172303524845,8.261322259767288
156,2008-05-19,7.429989742316458,6.157286117315439,8.667645605070518
157,2008-05-20,7.191223390011602,5.900291411122659,8.429005308294697
158,2008-05-21,7.000175868112318,5.697283989768389,8.241902684244655
159,2008-05-22,6.9908619218746715,5.810486967082986,8.244153980148333
160,2008-05-23,6.9905227304675135,5.796413719382102,8.162039694517587
161,2008-05-24,6.745692574666921,5.588238868759963,7.923060009970788
162,2008-05-25,7.103003334330786,5.862140211069148,8.34148706034255
163,2008-05-26,7.4040017233134146,6.183813837868951,8.567073694437044
164,2008-05-27,7.167735690467903,5.847181599396629,8.346181585808282
165,2008-05-28,6.976970270131435,5.666727093735321,8.099031614772953
166,2008-05-29,6.965846300497677,5.703474105007334,8.19405310457142
167,2008-05-30,6.961799014958292,5.748728476592705,8.14922607479571
168,2008-05-31,6.711616563629975,5.55210618935284,8.057999861139642
169,2008-06-03,7.110958477636509,5.8933896812717474,8.388897734469943
170,2008-06-04,6.911630158928103,5.672070763728797,8.218693165047402
171,2008-06-05,6.8920835704430825,5.619934984205925,8.074663634336906
172,2008-06-06,6.8801274571094995,5.5801095408244725,8.204896606315105
173,2008-06-07,6.622900218470451,5.4543041951609075,7.862492759147782
174,2008-06-08,6.967653649538646,5.692625825932662,8.19540323139894
175,2008-06-09,7.256549416242025,6.1308558987177895,8.415963857393844
176,2008-06-10,7.009225346807891,5.732535851843577,8.256502712435168
177,2008-06-11,6.808992443901743,5.669424875988868,8.123687948782075
178,2008-06-12,6.790476607265399,5.55496918432337,7.939174855201107
179,2008-06-13,6.781522576188025,5.4876342375193,8.066638544899634
180,2008-06-14,6.529240571443529,5.258953538200674,7.798435384750448
181,2008-06-15,6.880792197423481,5.713891876951649,8.065142063108535
182,2008-06-16,7.1781910742016155,5.95067626578726,8.388295308655602
183,2008-06-17,6.94087511656602,5.8187008302846746,8.24929058552831
184,2008-06-18,6.751911143964179,5.593964546243332,7.877326854874496
185,2008-06-19,6.745645541265084,5.468662867557548,8.037148097231475
186,2008-06-20,6.749618169722909,5.417622519577985,7.930762474055093
187,2008-06-21,6.51061966697923,5.244338448441919,7.672552429024843
188,2008-06-22,6.875488343338446,5.6050245324947765,8.010112579064293
189,2008-06-23,7.1859217677707425,5.850578563045779,8.419577121196587
190,2008-06-24,6.961059609452176,5.812961636502655,8.215217607514754
191,2008-06-25,6.7836980679376255,5.617826017915658,8.013140124890334
192,2008-06-26,6.787949294041754,5.672272263521412,7.9952515471497705
193,2008-06-27,6.80116271881527,5.549993877149932,8.034424626039776
194,2008-06-28,6.569988194129189,5.446046066657369,7.786127629550143
195,2008-06-29,6.941176963620007,5.635194060005662,8.121703701958673
196,2008-06-30,7.256395443110082,6.088476101771471,8.501128153730328
197,2008-07-02,6.859291198001875,5.516873418467079,8.08662027120739
198,2008-07-03,6.86408659580111,5.8149241929577595,8.200788561010299
199,2008-07-04,6.876719775254556,5.638052591950892,8.055531874734843
200,2008-07-05,6.644055057099157,5.365363104482263,7.862909453761761
201,2008-07-06,7.013088537774303,5.899373895406305,8.253579315822089
202,2008-07-07,7.325752580576513,5.999976922391098,8.581496937695919
203,2008-07-08,7.101488873073544,5.895465687224999,8.3741764502713
204,2008-07-09,6.923450730511746,5.668220710863392,8.189015585586676
205,2008-07-10,6.926148465316694,5.811381027669706,8.172731578098706
206,2008-07-11,6.937355223106497,5.676540059271884,8.094372321237332
207,2008-07-12,6.704153719990281,5.548715322404097,7.881564727381185
208,2008-08-01,7.334715805794051,6.044022657183546,8.534653810838128
209,2008-08-02,7.112499829678393,5.812144259681056,8.51819714414025
210,2008-08-03,7.49052055711175,6.296655846330134,8.617050880899384
211,2008-08-04,7.810447737679993,6.629168566885597,9.112752978383362
212,2008-08-05,7.591479007264538,6.41252356968708,8.794477958417028
213,2008-08-06,7.416553373431373,6.294037186386823,8.689485678111675
214,2008-08-07,7.4200073521320755,6.242931250258763,8.579665803769245
215,2008-08-08,7.429490763124629,6.364878062678326,8.69718255625357
216,2008-08-09,7.1920222414265185,5.9700072179067725,8.415813687931381
217,2008-08-10,7.5547806966233715,6.336494786318705,8.748211152002437
218,2008-08-11,7.859907965197589,6.631312649301536,8.984558221401093
219,2008-08-12,7.627079460351275,6.422506476509946,8.905637966746083
220,2008-08-13,7.439703507009967,6.250343967617221,8.589882261555587
221,2008-08-14,7.432563202414932,6.290922997275958,8.644696608915702
222,2008-08-15,7.43371823610781,6.280228514797462,8.634001411097842
223,2008-08-16,7.190547150729878,5.916081377113282,8.345164380606866
224,2008-08-17,7.550526684552043,6.463545350359236,8.819516683959465
225,2008-08-18,7.856023822560524,6.58429013412502,8.993185983287551
226,2008-08-19,7.626857703068731,6.27884426714771,8.932751665609434
227,2008-08-20,7.446492360210181,6.258876992983958,8.669094901683149
228,2008-08-21,7.449674376288126,6.285783017432611,8.728964176836119
229,2008-08-22,7.4643330446486935,6.2251013194105145,8.643970292064015
230,2008-08-23,7.237623618914343,6.093969895016632,8.49480754023918
231,2008-08-24,7.616710307909853,6.434879457631826,8.936856762747857
232,2008-08-25,7.943564584054145,6.746370991334776,9.196968786120848
233,2008-08-26,7.737535816605353,6.610642102570842,8.973957023007703
234,2008-08-27,7.5815550010871045,6.405182988933067,8.846391629472814
235,2008-08-28,7.609785381740716,6.537111179476914,8.83373670047259
236,2008-08-29,7.649537229804079,6.427928945184943,8.868370854405033
237,2008-08-30,7.447326964039433,6.163406945995641,8.67433259055657
238,2008-08-31,7.849676842675751,6.590534990976851,8.860569537548908
239,2008-09-01,8.197930335693451,6.7433031205374085,9.552276249612932
240,2008-09-02,8.010839714307798,6.834503977602047,9.329575253196554
241,2008-09-03,7.8707861522773115,6.708610485450191,9.073727489664522
242,2008-09-04,7.911445670822183,6.530802101713897,9.074793083404174
243,2008-09-05,7.959717749884987,6.835786950345528,9.195708793108285
244,2008-09-06,7.761796390060803,6.523146208858326,8.925425548207444
245,2008-09-07,8.163979501982608,6.909696749485156,9.323451751031758
246,2008-09-08,8.507491439978814,7.108463275441685,9.762677502929884
247,2008-09-09,8.311074993756668,7.123037923466077,9.477594298071855
248,2008-09-10,8.157212985620857,6.951003135179851,9.359534419683923
249,2008-09-11,8.179792738466245,7.016970443499028,9.380040880377601
250,2008-09-12,8.206030253888613,7.02952385743652,9.344334268193643
251,2008-09-13,7.98253398443198,6.830086638017968,9.11446240369483
252,2008-09-14,8.356104257292085,7.2091758621620965,9.605963542839163
253,2008-09-15,8.668543422931668,7.450186621595808,9.929634067856236
254,2008-09-16,8.439233368306779,7.275552550705781,9.695289774361536
255,2008-09-17,8.251340928472093,6.932432516957555,9.54371013695619
256,2008-09-18,8.239464897839143,6.96958692390749,9.442715540200977
257,2008-09-19,8.231541953979232,6.880064704711602,9.513462772004324
258,2008-09-20,7.97489187591327,6.793463784452642,9.174356044361845
259,2008-09-21,8.316998622420316,7.02594773782166,9.489752080644806
260,2008-09-22,8.600302848025958,7.296844494496186,9.885033246982957
261,2008-09-23,8.34476298226584,7.166846056600977,9.607906272092253
262,2008-09-24,8.134045859776121,6.809222470359369,9.271623528611071
263,2008-09-25,8.103161011267398,6.992187647148119,9.381370235493932
264,2008-09-26,8.080356280318574,6.936430126038634,9.308157845935973
265,2008-09-27,7.813155433231638,6.664437706199438,9.065975129615122
266,2008-09-28,8.14913453776206,6.859326616608926,9.357207571546454
267,2008-09-29,8.430712817640144,7.35108043692487,9.60965922901523
268,2008-09-30,8.1777151528543,7.035266444014995,9.445355756379714
269,2008-10-01,7.973567171483623,6.6882198231676275,9.21371825815891
270,2008-10-02,7.952936916202362,6.833556895253532,9.114868821037588
271,2008-10-03,7.9436405419310265,6.683897920467925,9.210384271254824
272,2008-10-04,7.69269242765186,6.396863179476584,8.949083154711635
273,2008-10-05,8.047096126301748,6.866507308150673,9.371163485058867
274,2008-10-06,8.348651449951564,7.1304246762049734,9.600759004413737
275,2008-10-07,8.116534404460015,6.862835154898973,9.43563621890019
276,2008-10-08,7.933510430303347,6.6926918570158485,9.085807934135875
277,2008-10-09,7.933594424328722,6.635649085255963,9.160014849964067
278,2008-10-10,7.943974485578929,6.70837158434265,9.213217070107481
279,2008-10-11,7.711079264513749,6.468818828034608,8.921336343793612
280,2008-10-12,8.082904322864398,6.879085154012122,9.39035391606471
281,2008-10-13,8.399275043573473,7.124650605155105,9.61251644053082
282,2008-10-14,8.178997043704474,6.966111075710139,9.538852028219765
283,2008-10-15,8.004559584843813,6.809305377799875,9.136416302836158
284,2008-10-16,8.009802510393595,6.726272268711801,9.257276331291807
285,2008-10-17,8.02184400661031,6.895731998019338,9.294453142484304
286,2008-10-18,7.7871489662282345,6.585431100564191,8.933639780845862
287,2008-10-19,8.152333883677528,6.982792903347753,9.322099932712213
288,2008-10-20,8.458983207308325,7.149207437004567,9.829708917729576
289,2008-10-23,8.025562946381648,6.708804532639536,9.268068847367573
290,2008-10-24,8.019615776230681,6.876759771212856,9.198348081440383
291,2008-10-25,7.766183328017244,6.590949547742795,9.080482725479087
292,2008-10-26,8.112476763036657,6.909519834039806,9.33780682398366
293,2008-10-27,8.400679119805677,7.144422513167273,9.597340962582814
294,2008-10-28,8.15051214334952,6.929902531486491,9.353965153211822
295,2008-10-29,7.945431882386144,6.579697838489154,9.087806222450446
296,2008-10-30,7.920267055120521,6.753659276669524,9.216088931575412
297,2008-10-31,7.9031177638705605,6.635344439500558,9.152803371986883
298,2008-11-01,7.641395167525927,6.454000658316879,8.97674948076455
299,2008-11-02,7.9825988571803075,6.769964622286252,9.20502687025321
300,2008-11-03,8.269107639514413,6.956724039153315,9.589105528722268
301,2008-11-04,8.020740923572397,6.7829094813453095,9.35110107492487
302,2008-11-05,7.820951709277333,6.583224587456162,9.051073937822624
303,2008-11-06,7.804465238704606,6.523748375174869,8.903764729564505
304,2008-11-07,7.79918086745129,6.606143775279416,8.950330445537107
305,2008-11-08,7.552217660035197,6.37564249685804,8.670347609427536
306,2008-11-09,7.9107002708826,6.767671834923451,9.072534046804742
307,2008-11-10,8.216560558655987,6.963346175450569,9.501583262255
308,2008-11-11,7.989111807481612,6.723854338830466,9.29285448295979
309,2008-11-12,7.811256175675935,6.503283984230986,9.061677277225817
310,2008-11-13,7.8171390108652,6.723659929662786,9.11554845494865
311,2008-11-14,7.834067134633136,6.570930146879142,9.059650029338481
312,2008-11-15,7.608571127790953,6.397175846084744,8.7642875665752
313,2008-11-16,7.987207700005576,6.890955621809821,9.189327379130109
314,2008-11-17,8.311377122679678,7.084395001372186,9.511034424348624
315,2008-11-18,8.099912152133237,6.950597807329358,9.26887932071332
316,2008-11-19,7.935298652512086,6.710395944008056,9.140966337582379
317,2008-11-20,7.951341192894688,6.740944241858681,9.062585259371067
318,2008-11-21,7.975090414601111,6.7257503627608575,9.220290604231522
319,2008-11-22,7.752911958252993,6.442358293257381,8.926293475215731
320,2008-11-23,8.13129286507115,6.826659113116606,9.386442452214517
321,2008-11-24,8.45166033864866,7.259869012451736,9.712956194152795
322,2008-11-25,8.232969280420164,7.004147574655981,9.543668178248153
323,2008-11-26,8.057918872947505,6.8985397893286065,9.23839336345619
324,2008-11-27,8.060611626328523,6.976561997277953,9.162890194355839
325,2008-11-28,8.068471895903574,6.850024725159203,9.328963343828944
326,2008-11-29,7.828303937589192,6.593815066477905,9.044829400378845
327,2008-11-30,8.187085748040758,6.926811245068992,9.4699431337315
328,2008-12-01,8.48677395432664,7.243358043407291,9.655803604862653
329,2008-12-02,8.246876578964521,6.976407205827236,9.553800934129383
330,2008-12-03,8.050654388829182,6.742992611444497,9.370582608056313
331,2008-12-04,8.032764686395053,6.833771002386818,9.292251726449802
332,2008-12-05,8.021164990193876,6.85082672461,9.181956023647773
333,2008-12-06,7.763157092195209,6.512752578466932,8.977012540691048
334,2008-12-07,8.106168130956364,6.882925290627363,9.275570283587978
335,2008-12-08,8.392544295838182,7.266169165122965,9.632803231675883
336,2008-12-09,8.142114287601208,6.7793473102651785,9.333730738517337
337,2008-12-10,7.938383483850945,6.703182458041861,9.140186212631848
338,2008-12-11,7.916172841534709,6.768412133612448,9.118822875983462
339,2008-12-12,7.903520086441255,6.667977894385118,9.057017445026805
340,2008-12-13,7.647723707331695,6.439243934893266,8.842326881834476
341,2008-12-14,7.996126350190186,6.768053717196661,9.085663564942625
342,2008-12-15,8.290913113278792,7.108870127059927,9.453956686211034
343,2008-12-16,8.051681686663429,6.780964557580448,9.322776201076433
344,2008-12-17,7.861645042138777,6.5444734234542015,9.11873481967186
345,2008-12-18,7.855280410411356,6.662244534738533,9.013918753223592
346,2008-12-19,7.860241756863371,6.552767544806123,8.988228391420126
347,2008-12-20,7.623415902450498,6.375645705568259,8.82235377230492
348,2008-12-21,7.991718493501601,6.75928441824569,9.188109552131545
349,2008-12-22,8.30690492100504,7.088747442062374,9.738968106624975
350,2008-12-23,8.088152737141218,6.942807187375348,9.369206308520946
351,2008-12-24,7.918275895541571,6.7473416352409465,9.158142418951115
352,2008-12-25,7.931384200900538,6.679029249337815,9.1927632396266
353,2008-12-26,7.954804867070705,6.766271971215525,9.129716000355941
354,2008-12-27,7.735146066527993,6.492674858479388,9.023021659614734
355,2008-12-28,8.119098467882955,6.830876452711841,9.26571830379725
356,2008-12-29,8.448249717658117,7.214684743166246,9.59438514226184
357,2008-12-30,8.241668336679842,6.978205978648842,9.473307458402315
358,2008-12-31,8.0821173491533,6.957677037746145,9.228015515028734
359,2009-01-01,8.103711090678894,6.968251700122595,9.27534736752314
360,2009-01-02,8.133832221558778,6.978955256368211,9.39535404566027
361,2009-01-03,7.9191890179979705,6.705799957682234,9.18626053220408
362,2009-01-04,8.306609183537288,7.1636415804786004,9.424044716729306
363,2009-01-05,8.637845430646939,7.337741725714647,9.88994576028707
364,2009-01-06,8.432149634857034,7.358192153518407,9.706534711271924
365,2009-01-07,8.27247623915233,6.961015036709719,9.414273222327598
366,2009-01-08,8.293128730313295,7.122873668456033,9.496843393847417
367,2009-01-09,8.321666592681062,7.064990299627205,9.548206551895444
368,2009-01-10,8.104953182263017,6.908660974915765,9.349783416747355
369,2009-01-11,8.48994111297727,7.196729957682036,9.628166331655782
370,2009-01-12,8.818470721984525,7.540661892642894,10.018122683675486
371,2009-01-13,8.609838690585294,7.321286681146948,9.902377071557257
372,2009-01-14,8.446997720295219,7.228046182368418,9.634321725634166
373,2009-01-15,8.466191218260457,7.248646243950849,9.808334552559675
374,2009-01-16,8.492890642096405,7.265043689130253,9.674188787026587
375,2009-01-17,8.27381567803783,7.065717635556629,9.5005142571597
376,2009-01-18,8.65573409667433,7.442647378079932,9.841392127134098
377,2009-01-19,8.980266591117676,7.825320361209437,10.160060545333057
378,2009-01-20,8.76646352235533,7.475901448039269,9.992026910955547
379,2009-01-21,8.597014227640733,7.429395833267574,9.896178368811997
380,2009-01-22,8.605902576679046,7.245477692738823,9.905183309252646
381,2009-01-23,8.620325932010996,7.404132845563831,9.932171535382269
382,2009-01-24,8.386757602044437,7.1062612369590425,9.61425290513918
383,2009-01-25,8.751748928668118,7.502859311626346,9.928857504323291
384,2009-01-26,9.056746044337508,7.833517723136988,10.231639561211638
385,2009-01-27,8.82067777677068,7.552942556460012,10.089274879872654
386,2009-01-28,8.626174954451507,7.343973827712067,9.793267008813428
387,2009-01-29,8.607234422157175,7.426597991484951,9.714457108009709
388,2009-01-30,8.591144586845047,7.392839658870184,9.877410860749746
389,2009-01-31,8.324552296833597,7.066015490201206,9.524438600579215
390,2009-02-01,8.65426697111476,7.334218106742103,9.788181045448601
391,2009-02-02,8.922076857011097,7.555412304597739,10.156742897068188
392,2009-02-03,8.647333812255155,7.399140847355521,9.852556788468323
393,2009-02-04,8.413166861068511,7.227536131997151,9.677048077074613
394,2009-02-05,8.354137910005473,7.23000398680681,9.63353749575409
395,2009-02-06,8.298156599751367,7.081386582382041,9.501399420839588
396,2009-02-07,7.992534327857502,6.788727689896447,9.328332785900251
397,2009-02-08,8.284773661974876,7.114244836480708,9.582037852093562
398,2009-02-09,8.517368387552695,7.266090095679407,9.698713207845321
399,2009-02-10,8.210371005172515,7.196492246217345,9.411154438800216
400,2009-02-11,7.947588388188976,6.743058101884995,9.22810450880867
401,2009-02-12,7.8642194767406695,6.529222187533938,9.003881001447432
402,2009-02-13,7.788752490020644,6.582322292964969,9.041657366705167
403,2009-02-14,7.469002198442623,6.161077268427319,8.83530089475482
404,2009-02-15,7.752883968177986,6.6175700694293,8.968437226673394
405,2009-02-16,7.983200286729422,6.814583313944157,9.186089803712862
406,2009-02-17,7.680197007347023,6.531860053549796,9.011442893519561
407,2009-02-18,7.427750390680545,6.133291721665599,8.57847664476848
408,2009-02-19,7.360999121185985,6.103255697265104,8.543188113637067
409,2009-02-20,7.308239005675936,6.041992566144194,8.64467572959294
410,2009-02-21,7.016961037635598,5.736270912517193,8.279463756331413
411,2009-02-22,7.334629592963134,5.95642473012287,8.513510880148742
412,2009-02-23,7.603476427380555,6.329831973975654,8.837830450370165
413,2009-02-24,7.3430675830276115,6.157732926763586,8.5928588449863
414,2009-02-25,7.136504062888047,5.984591146586296,8.351539790826362
415,2009-02-26,7.1180701462373035,5.96920777625617,8.407702265388156
416,2009-02-27,7.115146671015565,5.93665065654126,8.254091578558892
417,2009-02-28,6.87426951768742,5.589971835480125,8.081786049254902
418,2009-03-01,7.24192955526738,6.084652211843951,8.429595053559469
419,2009-03-02,7.559389172129325,6.258718331619324,8.7897927974441
